PC1,PC2,Cluster
-0.14418157159072267,-1.7062446760943961,1
0.04215685614311622,1.1950014254867267,0
2.4208287543737943,-0.3079210153075498,2
-0.47947408570814604,-1.7351534144148315,1
-0.5068173486353135,1.174081563368199,0
-0.6160544013139425,1.19258208753608,0
1.1297124777160727,-1.8190556236096775,3
-0.26790473377425017,-1.7665415100169988,1
-0.04648010511559738,1.1791121106284534,0
-0.6144613909261156,-1.7708357936629626,3
-0.18601108345455156,-1.7332450746710468,1
1.3181492028382227,1.1469868395092897,0
0.3990072509250002,1.178896226310271,0
1.2482501660086667,-1.8059732579512586,1
-1.1704183803826285,-0.17482770898308697,0
0.3096021938816348,-0.26765870364101957,0
-0.050864246115328256,-0.22543238764681006,0
-1.4544517580489615,1.224534131561898,0
-0.8757982922568708,1.220690229940973,0
-0.8859483097769529,1.1875195560652725,3
-0.6597477066273989,1.193935466481937,3
0.3263803992675019,1.220083599861189,0
-0.33866061978991213,1.1989902585990675,0
-1.5172531106490943,-1.697681931623537,1
-0.9047105443221912,1.2199531474836958,0
-0.9535209493285611,-1.6917851616278532,1
-0.5404591711854653,-1.8000721282942294,1
-1.831811989753787,-0.12115936433849064,0
-1.030525947004199,1.2353850800013177,0
-0.8016589357748792,1.1936278915282206,3
-0.10956533650162027,1.1997675283663567,0
0.6087912283149949,1.1928543163211638,0
1.0120144403278757,1.1566845892889621,0
-1.0325355642642555,-1.7355440669468987,1
-0.517041085981737,1.1804106129552772,3
0.8470716340348008,-1.8272683051481817,1
0.05061559951968665,-1.796528792309155,3
-0.8352971884411655,-0.17132401746833803,0
0.09991678256792036,-1.7977881037144663,1
-0.45571173877487736,-1.770294526958522,1
-1.239662039484936,1.240348271796821,0
2.2895025825655644,-1.8533852196287623,2
-0.39787357668383516,1.1889024927533394,0
0.46850691948777773,1.145707677403811,3
-1.0574270814713693,-1.7157975753301067,1
-0.15704110484496633,-1.7455384198359816,1
-0.018956106552848836,-1.7619306227936924,1
-0.8674566091721513,-1.750805125675755,1
0.038071850050714666,-1.7794738367957683,1
-0.5242904578621236,-0.19558458029183323,0
-0.04326042002960479,1.2044860318388104,0
-0.7142135222821776,-1.744190499059634,1
-0.10858603078952896,1.166182128691148,0
-1.6981189551919702,-1.763362931711737,3
-0.17913995349247844,-0.27303288227276695,0
-0.6321029940565229,1.2309540334173485,0
-1.1017836315797642,-1.7388118469885239,1
-0.8090225726274444,-0.21130106027902096,0
0.837267458517573,-1.7968202597391083,1
-0.8727621707040694,-1.7350171765003435,1
-1.1313844861423066,1.2237962578329096,0
-0.5419880558579254,1.1996184982017868,0
-0.8158653651310279,-1.7255746973323272,1
0.08430098052635843,1.1492600691354078,0
-0.04997654452780905,1.1523805173774218,3
0.2775453258943864,-0.2282277271263441,0
-1.6430044147783534,-0.18649606077727265,0
2.0199769613690846,1.09663674135256,2
0.479263023442972,-1.7239790265781498,1
0.21746781300076637,1.1618404115133105,0
-0.5226299092645247,1.1981327325565592,0
-0.4086888674448449,-1.7719064048091486,1
-0.17368672629760118,1.1776499340446829,0
-0.41466144793652004,-0.20472109171147246,0
-1.3066445290428128,-1.6742879415521454,1
-1.2411010003674072,-0.2766036509038295,0
-0.8513236353132619,-0.1914211226017135,0
0.6547348329120509,-1.8651136057060302,3
-1.5560318021876178,1.206638928862961,3
0.460779123028019,1.1177599950387234,3
-1.077184581916862,-1.748390249870147,1
-1.3291870259584544,-0.2045034454373173,0
1.030437835581742,-0.27749589093158744,3
-1.4903015850931685,-0.17732022950853488,0
3.0020730508203815,-1.8844970068424034,2
2.48303862320795,1.0871295177348623,2
-1.0538303538764386,1.24703666365161,0
-1.5028873675251224,-0.172410327270607,0
-0.5749443525940446,1.2205245318343783,0
1.968536545714781,1.1508014704084326,2
